advertiserScreenName,impressionTime,type,value,tweetId,trendName
@ipdmail,2019-10-10 02:38:57,Follower look-alikes,@TonyRobbins,1078628549093924864,
@ipdmail,2019-10-10 02:38:57,Follower look-alikes,@Entrepreneur,1078628549093924864,
@ipdmail,2019-10-10 02:38:57,Follower look-alikes,@businessinsider,1078628549093924864,
@ipdmail,2019-10-10 02:38:57,Follower look-alikes,@garyvee,1078628549093924864,
@ipdmail,2019-10-10 02:38:57,Follower look-alikes,@Forbes,1078628549093924864,
@ipdmail,2019-10-10 02:38:57,Follower look-alikes,@ThisIsSethsBlog,1078628549093924864,
@ipdmail,2019-10-10 02:38:57,Languages,English,1078628549093924864,
@ipdmail,2019-10-10 02:38:57,Locations,United States,1078628549093924864,
@sandyhook,2019-10-10 02:38:57,Follower look-alikes,@MomsDemand,1179886282606104578,
@sandyhook,2019-10-10 02:38:57,Tailored audiences (lists),SHP - Donors - 040319,1179886282606104578,
@sandyhook,2019-10-10 02:38:57,Tailored audiences (lists),SHP - Full List - 040319,1179886282606104578,
@sandyhook,2019-10-10 02:38:57,Age,25 and up,1179886282606104578,
@sandyhook,2019-10-10 02:38:57,Locations,United States,1179886282606104578,
@AppleCard,2019-10-10 02:38:57,OS versions,iOS 12.4 and above,1181372372567375872,
@AppleCard,2019-10-10 02:38:57,Device models,iPhone 8 Plus,1181372372567375872,
@AppleCard,2019-10-10 02:38:57,Age,21 and up,1181372372567375872,
@AppleCard,2019-10-10 02:38:57,Locations,United States,1181372372567375872,
@Target,2019-10-10 10:12:16,Conversation topics,Star Wars: The Rise of Skywalker,1179866938895486976,
@Target,2019-10-10 10:12:16,Conversation topics,Star Wars,1179866938895486976,
@Target,2019-10-10 10:12:16,Locations,United States,1179866938895486976,
@JudicialWatch,2019-10-10 10:13:17,Interests,Political elections,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@DLoesch,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@DRUDGE_REPORT,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@seanhannity,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@NRO,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@BreitbartNews,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@AnnCoulter,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@marcorubio,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@realDonaldTrump,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@WashTimes,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@DonaldJTrumpJr,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@thehill,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@SarahPalinUSA,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@marklevinshow,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@HouseGOP,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@benshapiro,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@RandPaul,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@EricTrump,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@tedcruz,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@BretBaier,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@POTUS,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@GOP,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@FoxNews,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@IngrahamAngle,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@RealBenCarson,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@VP,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@TuckerCarlson,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@DailyCaller,,
@JudicialWatch,2019-10-10 10:13:17,Follower look-alikes,@Heritage,,
@JudicialWatch,2019-10-10 10:13:17,Keywords,#Trump,,
@JudicialWatch,2019-10-10 10:13:17,Age,18 and up,,
@JudicialWatch,2019-10-10 10:13:17,Locations,United States,,
@Drive_pedia,2019-10-10 10:13:15,Languages,English,1097148049229520896,
@Drive_pedia,2019-10-10 10:13:15,Locations,United States,1097148049229520896,
@Drive_pedia,2019-10-10 10:13:15,Platforms,Desktop,1097148049229520896,
@KayJewelers,2019-10-10 10:15:00,Age,21 and up,1181289288723566601,
@KayJewelers,2019-10-10 10:15:00,Locations,United States,1181289288723566601,
@KayJewelers,2019-10-10 10:15:00,Gender,Men,1181289288723566601,
@PhRMA,2019-10-10 09:49:27,Follower look-alikes,@HouseGOP,1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Follower look-alikes,@SpeakerRyan,1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Follower look-alikes,@GOP,1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Conversation topics,Political News,1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Conversation topics,Science News,1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Behaviors,"US - Household income: $75,000 - $99,999",1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Behaviors,"US - Household income: $30,000 - $39,999",1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Behaviors,"US - Household income: $20,000 - $29,999",1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Behaviors,"US - Household income: $60,000 - $74,999",1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Behaviors,"US - Household income: $40,000 - $49,999",1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Age,35 and up,1145795599847047170,
@PhRMA,2019-10-10 09:49:27,Locations,United States,1145795599847047170,
@verizon,2019-10-10 09:49:04,Age,18 and up,1179497531648204803,
@verizon,2019-10-10 09:49:04,Locations,United States,1179497531648204803,
@Drive_pedia,2019-10-10 09:30:43,Languages,English,1097148049229520896,
@Drive_pedia,2019-10-10 09:30:43,Locations,United States,1097148049229520896,
@Drive_pedia,2019-10-10 09:30:43,Platforms,Desktop,1097148049229520896,
@nytimes,2019-10-10 09:29:31,Retargeting user engager,Retargeting user engager: 807095,1181249759736193024,
@nytimes,2019-10-10 09:29:31,Retargeting engagement type,Retargeting engagement type: 1,1181249759736193024,
@nytimes,2019-10-10 09:29:31,Tailored audiences (web),MKTG_Subs_AlwaysOn,1181249759736193024,
@nytimes,2019-10-10 09:29:31,Locations,United States,1181249759736193024,
@nytimes,2019-10-10 09:29:31,Platforms,Desktop,1181249759736193024,
@JNJNews,2019-10-10 09:15:26,Follower look-alikes,@Pharrell,1179477005047218176,
@JNJNews,2019-10-10 09:15:26,Follower look-alikes,@NYTHealth,1179477005047218176,
@JNJNews,2019-10-10 09:15:26,Follower look-alikes,@MayoClinic,1179477005047218176,
@JNJNews,2019-10-10 09:15:26,Follower look-alikes,@CDCgov,1179477005047218176,
@JNJNews,2019-10-10 09:15:26,Follower look-alikes,@aliciakeys,1179477005047218176,
@JNJNews,2019-10-10 09:15:26,Follower look-alikes,@FrencHMonTanA,1179477005047218176,
@JNJNews,2019-10-10 09:15:26,Follower look-alikes,@HarvardHealth,1179477005047218176,
@JNJNews,2019-10-10 09:15:26,Follower look-alikes,@WebMD,1179477005047218176,
@JNJNews,2019-10-10 09:15:26,Follower look-alikes,@WHO,1179477005047218176,
@JNJNews,2019-10-10 09:15:26,Age,18 and up,1179477005047218176,
@JNJNews,2019-10-10 09:15:26,Locations,United States,1179477005047218176,
@22Words,2019-10-10 09:32:54,Locations,United States,1146570274264846336,
@22Words,2019-10-10 09:32:54,Platforms,Desktop,1146570274264846336,
@Target,2019-10-10 09:33:16,Conversation topics,Star Wars: The Rise of Skywalker,1179866938895486976,
@Target,2019-10-10 09:33:16,Conversation topics,Star Wars,1179866938895486976,
@Target,2019-10-10 09:33:16,Locations,United States,1179866938895486976,
@trendchasernews,2019-10-10 09:40:48,Locations,United States,1174753287288934400,
@trendchasernews,2019-10-10 09:40:48,Platforms,Desktop,1174753287288934400,
@NinjaJournalist,2019-10-10 09:29:58,Languages,English,1141273781840875520,
@NinjaJournalist,2019-10-10 09:29:58,Locations,United States,1141273781840875520,
@NinjaJournalist,2019-10-10 09:29:58,Platforms,Desktop,1141273781840875520,
@Fidelity,2019-10-12 03:03:01,Follower look-alikes,@YahooFinance,1182223525286944768,
@Fidelity,2019-10-12 03:03:01,Follower look-alikes,@SuzeOrmanShow,1182223525286944768,
@Fidelity,2019-10-12 03:03:01,Follower look-alikes,@MarketWatch,1182223525286944768,
@Fidelity,2019-10-12 03:03:01,Conversation topics,Personal finance,1182223525286944768,
@Fidelity,2019-10-12 03:03:01,Age,35 and up,1182223525286944768,
@Fidelity,2019-10-12 03:03:01,Locations,United States,1182223525286944768,
@Fidelity,2019-10-12 02:32:24,Follower look-alikes,@YahooFinance,1182223525286944768,
@Fidelity,2019-10-12 02:32:24,Follower look-alikes,@SuzeOrmanShow,1182223525286944768,
@Fidelity,2019-10-12 02:32:24,Follower look-alikes,@MarketWatch,1182223525286944768,
@Fidelity,2019-10-12 02:32:24,Conversation topics,Personal finance,1182223525286944768,
@Fidelity,2019-10-12 02:32:24,Age,35 and up,1182223525286944768,
@Fidelity,2019-10-12 02:32:24,Locations,United States,1182223525286944768,
@CocaCola,2019-10-12 02:06:29,Interests,Comedy,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Interests,Music festivals and concerts,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Follower look-alikes,@TODAYshow,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Follower look-alikes,@GMA,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Follower look-alikes,@HuffPostParents,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Follower look-alikes,@TheEllenShow,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Follower look-alikes,@nbcsnl,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Follower look-alikes,@taylorswift13,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Events,#MotivationMonday,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Events,#TBT (Throwback Thursday),1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Events,#ThankfulThursday,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Conversation topics,The Ellen DeGeneres Show,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Conversation topics,Disney,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Age,13 and up,1174766266390908930,
@CocaCola,2019-10-12 02:06:29,Locations,United States,1174766266390908930,
@Fidelity,2019-10-12 02:06:29,Follower look-alikes,@YahooFinance,1182223525286944768,
@Fidelity,2019-10-12 02:06:29,Follower look-alikes,@SuzeOrmanShow,1182223525286944768,
@Fidelity,2019-10-12 02:06:29,Follower look-alikes,@MarketWatch,1182223525286944768,
@Fidelity,2019-10-12 02:06:29,Conversation topics,Personal finance,1182223525286944768,
@Fidelity,2019-10-12 02:06:29,Age,35 and up,1182223525286944768,
@Fidelity,2019-10-12 02:06:29,Locations,United States,1182223525286944768,
@BeAHeroTeam,2019-10-12 02:39:01,Conversation topics,Kamala Harris,1181942168329564172,
@BeAHeroTeam,2019-10-12 02:39:01,Conversation topics,Elizabeth Warren,1181942168329564172,
@BeAHeroTeam,2019-10-12 02:39:01,Conversation topics,Bernie Sanders,1181942168329564172,
@BeAHeroTeam,2019-10-12 02:39:01,Conversation topics,Cory Booker,1181942168329564172,
@BeAHeroTeam,2019-10-12 02:39:01,Age,18 and up,1181942168329564172,
@BeAHeroTeam,2019-10-12 02:39:01,Locations,Illinois,1181942168329564172,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@DwyaneWade,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@StephenCurry30,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@kobebryant,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@NBA,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@shakira,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@serenawilliams,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@BET,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@CNNEE,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@WebMD,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@ESPNNBA,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@NFL,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@kerrywashington,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@shondarhimes,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@CNTraveler,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@IAMQUEENLATIFAH,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@Drake,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@BETMusic,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@kendricklamar,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@Target,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Follower look-alikes,@carmeloanthony,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Events,NBA Season 2019-2020,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Events,NFL Season 2019-2020,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Events,BET Hip Hop Awards 2019,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Age,35 and up,1180196908243050499,
@Theraflu,2019-10-12 02:26:11,Locations,United States,1180196908243050499,
@Nationwide,2019-10-12 02:36:17,Follower look-alikes,@techreview,1176971699658477568,
@Nationwide,2019-10-12 02:36:17,Follower look-alikes,@amazon,1176971699658477568,
@Nationwide,2019-10-12 02:36:17,Follower look-alikes,@arstechnica,1176971699658477568,
@Nationwide,2019-10-12 02:36:17,Follower look-alikes,@TechCrunch,1176971699658477568,
@Nationwide,2019-10-12 02:36:17,Follower look-alikes,@engadget,1176971699658477568,
@Nationwide,2019-10-12 02:36:17,Keywords,#technews,1176971699658477568,
@Nationwide,2019-10-12 02:36:17,Age,18 and up,1176971699658477568,
@Nationwide,2019-10-12 02:36:17,Locations,United States,1176971699658477568,
@Nationwide,2019-10-12 02:36:17,Locations,Illinois,1176971699658477568,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@nytfood,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@bonappetit,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@MarthaStewart,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@rachaelray,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@foodandwine,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@tomcolicchio,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@Bourdain,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@bflay,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@epicurious,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@Nigella_Lawson,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@FoodNetwork,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@altonbrown,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@Mariobatali,,
@alexa99,2019-10-12 02:32:58,Follower look-alikes,@GordonRamsay,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Donuts,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Pasta,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Mushrooms,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Hamburgers,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Sausage,,
@alexa99,2019-10-12 02:32:58,Conversation topics,"Cookbooks, Food and Wine Books",,
@alexa99,2019-10-12 02:32:58,Conversation topics,Sandwich,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Cake,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Salad,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Cooking and Baking,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Fast food,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Chocolate,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Food,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Vegetables,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Ice Cream,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Bagels,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Fruits,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Tacos,,
@alexa99,2019-10-12 02:32:58,Conversation topics,French Fries,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Popcorn,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Chicken,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Cheese,,
@alexa99,2019-10-12 02:32:58,Conversation topics,Candy/Gum,,
@alexa99,2019-10-12 02:32:58,Keywords,Feed,,
@alexa99,2019-10-12 02:32:58,Keywords,#easy,,
@alexa99,2019-10-12 02:32:58,Keywords,Easy,,
@alexa99,2019-10-12 02:32:58,Keywords,Feeding,,
@alexa99,2019-10-12 02:32:58,Keywords,Dinner,,
@alexa99,2019-10-12 02:32:58,Keywords,#dinner,,
@alexa99,2019-10-12 02:32:58,Locations,United States,,
@alexa99,2019-10-12 02:32:58,Platforms,iOS,,
@Fidelity,2019-10-12 02:24:52,Follower look-alikes,@YahooFinance,1182223525286944768,
@Fidelity,2019-10-12 02:24:52,Follower look-alikes,@SuzeOrmanShow,1182223525286944768,
@Fidelity,2019-10-12 02:24:52,Follower look-alikes,@MarketWatch,1182223525286944768,
@Fidelity,2019-10-12 02:24:52,Conversation topics,Personal finance,1182223525286944768,
@Fidelity,2019-10-12 02:24:52,Age,35 and up,1182223525286944768,
@Fidelity,2019-10-12 02:24:52,Locations,United States,1182223525286944768,
@verizon,2019-10-12 02:06:30,Age,18 and up,1179497531736121344,
@verizon,2019-10-12 02:06:30,Locations,United States,1179497531736121344,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@jack,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@BillGates,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@techreview,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@elonmusk,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@VentureBeat,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@NASA,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@arstechnica,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@ForbesTech,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@businessinsider,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@BBCTech,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@verge,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@Gizmodo,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@business,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@WIRED,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@FastCompany,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@WSJ,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@TechCrunch,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@instagram,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@propublica,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@engadget,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@guardiantech,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@NewYorker,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Follower look-alikes,@mashable,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Keywords,#tech,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Keywords,#technews,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Keywords,tech,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,OS versions,iOS 12.4 and above,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Device models,iPhone 8 Plus,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Age,21 and up,1182823151002181633,
@AppleCard,2019-10-12 02:06:30,Locations,United States,1182823151002181633,
@belVita,2019-10-12 02:40:15,Conversation topics,Snacks,1177629014799855619,
@belVita,2019-10-12 02:40:15,Conversation topics,Recipes,1177629014799855619,
@belVita,2019-10-12 02:40:15,Conversation topics,Coffee,1177629014799855619,
@belVita,2019-10-12 02:40:15,Conversation topics,Food,1177629014799855619,
@belVita,2019-10-12 02:40:15,Age,35 and up,1177629014799855619,
@belVita,2019-10-12 02:40:15,Locations,United States,1177629014799855619,
@JoeBiden,2019-10-12 02:06:29,Retargeting user engager,Retargeting user engager: 939091,1180560619285561344,
@JoeBiden,2019-10-12 02:06:29,Retargeting engagement type,Retargeting engagement type: 2,1180560619285561344,
@JoeBiden,2019-10-12 02:06:29,Tailored audiences (lists),AP PAC donor list,1180560619285561344,
@JoeBiden,2019-10-12 02:06:29,Tailored audiences (lists),AP PAC Full List,1180560619285561344,
@JoeBiden,2019-10-12 02:06:29,Tailored audiences (lists),Full_List_Update_20190614,1180560619285561344,
@JoeBiden,2019-10-12 02:06:29,Tailored audiences (lists),BFP_Donors_2019-04-25_2019-06-13,1180560619285561344,
@JoeBiden,2019-10-12 02:06:29,Locations,United States,1180560619285561344,
@DoveMenCare,2019-10-12 02:46:26,Follower look-alikes,@Todaysparent,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Follower look-alikes,@HuffPostParents,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,dad,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,Parenting,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,Baby,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,#kids,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,#family,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,babies,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,Parents,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,family,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,#dad,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,#babies,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,#Parents,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,#baby,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,new mom,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,kids,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,parenting,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,#parenting,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Keywords,Family,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Age,25 and up,1176932205802774531,
@DoveMenCare,2019-10-12 02:46:26,Locations,United States,1176932205802774531,
@COSENTYXUSOnly,2019-10-12 02:55:59,Follower look-alikes,@NPRHealth,1182037705313652739,
@COSENTYXUSOnly,2019-10-12 02:55:59,Tailored audiences (lists),6.21.19_Exclusion List_Cosentyx,1182037705313652739,
@COSENTYXUSOnly,2019-10-12 02:55:59,Tailored audiences (lists),Exclusion Audience List COSE 2019_07.22.2019,1182037705313652739,
@COSENTYXUSOnly,2019-10-12 02:55:59,Locations,United States,1182037705313652739,
@AbbottNews,2019-10-13 17:24:25,Follower look-alikes,@charlesornstein,1179440910628732929,
@AbbottNews,2019-10-13 17:24:25,Follower look-alikes,@PhillyInquirer,1179440910628732929,
@AbbottNews,2019-10-13 17:24:25,Age,35 and up,1179440910628732929,
@AbbottNews,2019-10-13 17:24:25,Locations,"Chicago IL, US",1179440910628732929,
@Target,2019-10-13 17:24:20,Locations,United States,1181963940336734214,#Target20191013
@Fidelity,2019-10-14 05:20:19,Follower look-alikes,@WSJmarkets,1182223525286944768,
@Fidelity,2019-10-14 05:20:19,Conversation topics,Personal finance,1182223525286944768,
@Fidelity,2019-10-14 05:20:19,Keywords,retirement,1182223525286944768,
@Fidelity,2019-10-14 05:20:19,Keywords,invest,1182223525286944768,
@Fidelity,2019-10-14 05:20:19,Age,35 and up,1182223525286944768,
@Fidelity,2019-10-14 05:20:19,Locations,United States,1182223525286944768,
@verizon,2019-10-14 01:42:35,Movies and TV shows,NFL Football,1179497531895504896,
@verizon,2019-10-14 01:42:35,Events,NFL Season 2019-2020,1179497531895504896,
@verizon,2019-10-14 01:42:35,Conversation topics,NFL,1179497531895504896,
@verizon,2019-10-14 01:42:35,Conversation topics,NFL,1179497531895504896,
@verizon,2019-10-14 01:42:35,Conversation topics,NFL Football,1179497531895504896,
@verizon,2019-10-14 01:42:35,Age,18 and up,1179497531895504896,
@verizon,2019-10-14 01:42:35,Locations,United States,1179497531895504896,
@itsme_anneperry,2019-10-14 01:42:35,Age,35 and up,1007373899896709121,
@itsme_anneperry,2019-10-14 01:42:35,Locations,United States,1007373899896709121,
@itsme_anneperry,2019-10-14 01:42:35,Platforms,iOS,1007373899896709121,
@itsme_anneperry,2019-10-14 01:42:35,Gender,Men,1007373899896709121,
@BetterMeWalking,2019-10-14 01:42:35,Interests,Dogs,1167390504490852354,
@BetterMeWalking,2019-10-14 01:42:35,Interests,Travel news and general info,1167390504490852354,
@BetterMeWalking,2019-10-14 01:42:35,Keywords,sports,1167390504490852354,
@BetterMeWalking,2019-10-14 01:42:35,Keywords,running,1167390504490852354,
@BetterMeWalking,2019-10-14 01:42:35,Keywords,#running,1167390504490852354,
@BetterMeWalking,2019-10-14 01:42:35,Keywords,health,1167390504490852354,
@BetterMeWalking,2019-10-14 01:42:35,Locations,United States,1167390504490852354,
@BetterMeWalking,2019-10-14 01:42:35,Platforms,iOS,1167390504490852354,
@BetterMeWalking,2019-10-14 01:42:35,Gender,Men,1167390504490852354,
@Apple,2019-10-14 01:42:35,Interests,Tech news,1175080072308563971,
@Apple,2019-10-14 01:42:35,Follower look-alikes,@Recode,1175080072308563971,
@Apple,2019-10-14 01:42:35,Follower look-alikes,@verge,1175080072308563971,
@Apple,2019-10-14 01:42:35,Follower look-alikes,@Gizmodo,1175080072308563971,
@Apple,2019-10-14 01:42:35,Follower look-alikes,@WIRED,1175080072308563971,
@Apple,2019-10-14 01:42:35,Events,HR Technology Conference ,1175080072308563971,
@Apple,2019-10-14 01:42:35,Conversation topics,Technology,1175080072308563971,
@Apple,2019-10-14 01:42:35,Conversation topics,Technology,1175080072308563971,
@Apple,2019-10-14 01:42:35,Conversation topics,Tech News,1175080072308563971,
@Apple,2019-10-14 01:42:35,Keywords,#broadcom,1175080072308563971,
@Apple,2019-10-14 01:42:35,Keywords,#apps,1175080072308563971,
@Apple,2019-10-14 01:42:35,Keywords,technology,1175080072308563971,
@Apple,2019-10-14 01:42:35,Keywords,#technews,1175080072308563971,
